__time,/count,/rtt
1694516927.647904,59000.000000000,3958.000000000
1694516927.666536,60000.000000000,7500.000000000
1694516927.684868,61000.000000000,3021.000000000
1694516927.703876,62000.000000000,3698.000000000
1694516927.723151,63000.000000000,3021.000000000
1694516927.740331,64000.000000000,4323.000000000
1694516927.757608,65000.000000000,3542.000000000
1694516927.775890,66000.000000000,3073.000000000
1694516927.794653,67000.000000000,3333.000000000
1694516927.813811,68000.000000000,2969.000000000
1694516927.833071,69000.000000000,3072.000000000
1694516927.851945,70000.000000000,3126.000000000
1694516927.870144,71000.000000000,2396.000000000
1694516927.889125,72000.000000000,3125.000000000
1694516927.908833,73000.000000000,2656.000000000
1694516927.927856,74000.000000000,3385.000000000
1694516927.946833,75000.000000000,3698.000000000
1694516927.965252,76000.000000000,3490.000000000
1694516927.983884,77000.000000000,3437.000000000
1694516928.002564,78000.000000000,3073.000000000
1694516928.021548,79000.000000000,3437.000000000
1694516928.040934,80000.000000000,3073.000000000
1694516928.059998,81000.000000000,3281.000000000
1694516928.079502,82000.000000000,3698.000000000
1694516928.099281,83000.000000000,3334.000000000
1694516928.118490,84000.000000000,3385.000000000
1694516928.138043,85000.000000000,3281.000000000
1694516928.157367,86000.000000000,4011.000000000
1694516928.176039,87000.000000000,3906.000000000
1694516928.195646,88000.000000000,3281.000000000
1694516928.214174,89000.000000000,3021.000000000
1694516928.233482,90000.000000000,3854.000000000
1694516928.253204,91000.000000000,3333.000000000
1694516928.272563,92000.000000000,3230.000000000
1694516928.292456,93000.000000000,3594.000000000
1694516928.311254,94000.000000000,2812.000000000
1694516928.330617,95000.000000000,3750.000000000
1694516928.349978,96000.000000000,3542.000000000
1694516928.367980,97000.000000000,4115.000000000
1694516928.387481,98000.000000000,3594.000000000
1694516928.406476,99000.000000000,3854.000000000
1694516928.425002,100000.000000000,3854.000000000
1694516928.444491,101000.000000000,3073.000000000
1694516928.464406,102000.000000000,3281.000000000
1694516928.483359,103000.000000000,3906.000000000
1694516928.503554,104000.000000000,3437.000000000
1694516928.522426,105000.000000000,3073.000000000
1694516928.542674,106000.000000000,3646.000000000
1694516928.561917,107000.000000000,4010.000000000
1694516928.582468,108000.000000000,3489.000000000
1694516928.601970,109000.000000000,3802.000000000
1694516928.622021,110000.000000000,7657.000000000
1694516928.642552,111000.000000000,3073.000000000
1694516928.663063,112000.000000000,3959.000000000
1694516928.682744,113000.000000000,3698.000000000
1694516928.703325,114000.000000000,3802.000000000
1694516928.723242,115000.000000000,3125.000000000
1694516928.744320,116000.000000000,3542.000000000
1694516928.766901,117000.000000000,4010.000000000
1694516928.787727,118000.000000000,3334.000000000
1694516928.806158,119000.000000000,3698.000000000
1694516928.826135,120000.000000000,3697.000000000
1694516928.846469,121000.000000000,3282.000000000
1694516928.867501,122000.000000000,3542.000000000
1694516928.888145,123000.000000000,3333.000000000
1694516928.909022,124000.000000000,3437.000000000
1694516928.930001,125000.000000000,3177.000000000
1694516928.951008,126000.000000000,3646.000000000
1694516928.971745,127000.000000000,4010.000000000
1694516928.993589,128000.000000000,3750.000000000
1694516929.013685,129000.000000000,3333.000000000
1694516929.035020,130000.000000000,3438.000000000
1694516929.055851,131000.000000000,3334.000000000
1694516929.077226,132000.000000000,3698.000000000
1694516929.098287,133000.000000000,2917.000000000
1694516929.119276,134000.000000000,3802.000000000
1694516929.141364,135000.000000000,3750.000000000
1694516929.162834,136000.000000000,4063.000000000
1694516929.183745,137000.000000000,3542.000000000
1694516929.205497,138000.000000000,4428.000000000
1694516929.226643,139000.000000000,4010.000000000
1694516929.248713,140000.000000000,3489.000000000
1694516929.270277,141000.000000000,3646.000000000
1694516929.291783,142000.000000000,3333.000000000
1694516929.313740,143000.000000000,3386.000000000
1694516929.336047,144000.000000000,3750.000000000
1694516929.357592,145000.000000000,3750.000000000
1694516929.379884,146000.000000000,4063.000000000
1694516929.402313,147000.000000000,4219.000000000
1694516929.424620,148000.000000000,3542.000000000
1694516929.446306,149000.000000000,4427.000000000
1694516929.468860,150000.000000000,3541.000000000
1694516929.490765,151000.000000000,3489.000000000
1694516929.513227,152000.000000000,3541.000000000
1694516929.535982,153000.000000000,4219.000000000
1694516929.559288,154000.000000000,3438.000000000
1694516929.581920,155000.000000000,2916.000000000
1694516929.604760,156000.000000000,4427.000000000
1694516929.627686,157000.000000000,3750.000000000
1694516929.650440,158000.000000000,3698.000000000
1694516929.673570,159000.000000000,3177.000000000
1694516929.697221,160000.000000000,9480.000000000
1694516929.720272,161000.000000000,3229.000000000
1694516929.743667,162000.000000000,4115.000000000
1694516929.767139,163000.000000000,4166.000000000
1694516929.790865,164000.000000000,4219.000000000
1694516929.814627,165000.000000000,4011.000000000
1694516929.837865,166000.000000000,3854.000000000
1694516929.861449,167000.000000000,3542.000000000
1694516929.885546,168000.000000000,4219.000000000
1694516929.909303,169000.000000000,4219.000000000
1694516929.933144,170000.000000000,3386.000000000
1694516929.957653,171000.000000000,2969.000000000
1694516929.981098,172000.000000000,3594.000000000
1694516930.005394,173000.000000000,4271.000000000
1694516930.029261,174000.000000000,3958.000000000
1694516930.053831,175000.000000000,3698.000000000
1694516930.077862,176000.000000000,3489.000000000
1694516930.102524,177000.000000000,3646.000000000
1694516930.126872,178000.000000000,3906.000000000
1694516930.151547,179000.000000000,3230.000000000
1694516930.176422,180000.000000000,3698.000000000
1694516930.201156,181000.000000000,3907.000000000
1694516930.226028,182000.000000000,3698.000000000
1694516930.250635,183000.000000000,3593.000000000
1694516930.276231,184000.000000000,4271.000000000
1694516930.301147,185000.000000000,4011.000000000
1694516930.326635,186000.000000000,3751.000000000
1694516930.352172,187000.000000000,3646.000000000
1694516930.377040,188000.000000000,4427.000000000
1694516930.402772,189000.000000000,4062.000000000
1694516930.428379,190000.000000000,4010.000000000
1694516930.453645,191000.000000000,3437.000000000
1694516930.479342,192000.000000000,25574.000000000
1694516930.505346,193000.000000000,3646.000000000
1694516930.531392,194000.000000000,3541.000000000
1694516930.556797,195000.000000000,4011.000000000
1694516930.583025,196000.000000000,3385.000000000
1694516930.609139,197000.000000000,4584.000000000
1694516930.635594,198000.000000000,4062.000000000
1694516930.661596,199000.000000000,3385.000000000
1694516930.687678,200000.000000000,3333.000000000
1694516930.713899,201000.000000000,3802.000000000
1694516930.741607,202000.000000000,4740.000000000
1694516930.768015,203000.000000000,4115.000000000
1694516930.794534,204000.000000000,3958.000000000
1694516930.821393,205000.000000000,3906.000000000
1694516930.848233,206000.000000000,4062.000000000
1694516930.875511,207000.000000000,4427.000000000
1694516930.901800,208000.000000000,3698.000000000
1694516930.928870,209000.000000000,3541.000000000
1694516930.956114,210000.000000000,8802.000000000
1694516930.983349,211000.000000000,3698.000000000
1694516931.010713,212000.000000000,3907.000000000
1694516931.037660,213000.000000000,4115.000000000
1694516931.065347,214000.000000000,3854.000000000
1694516931.092233,215000.000000000,3437.000000000
1694516931.120055,216000.000000000,3178.000000000
1694516931.147568,217000.000000000,4167.000000000
1694516931.175992,218000.000000000,4115.000000000
1694516931.204404,219000.000000000,3437.000000000
1694516931.232357,220000.000000000,4479.000000000
1694516931.259902,221000.000000000,4011.000000000
1694516931.288526,222000.000000000,3698.000000000
1694516931.316875,223000.000000000,3958.000000000
1694516931.345324,224000.000000000,3854.000000000
1694516931.373662,225000.000000000,3802.000000000
1694516931.401944,226000.000000000,4010.000000000
1694516931.431634,227000.000000000,4010.000000000
1694516931.459874,228000.000000000,4063.000000000
1694516931.487897,229000.000000000,4427.000000000
1694516931.516397,230000.000000000,4115.000000000
1694516931.545243,231000.000000000,3646.000000000
1694516931.574751,232000.000000000,3386.000000000
1694516931.603535,233000.000000000,4114.000000000
1694516931.632283,234000.000000000,4063.000000000
1694516931.661744,235000.000000000,3646.000000000
1694516931.690829,236000.000000000,3750.000000000
1694516931.719440,237000.000000000,3802.000000000
1694516931.749425,238000.000000000,3959.000000000
1694516931.778674,239000.000000000,3855.000000000
1694516931.808266,240000.000000000,3906.000000000
1694516931.837500,241000.000000000,4219.000000000
1694516931.867292,242000.000000000,4063.000000000
1694516931.897504,243000.000000000,4323.000000000
1694516931.926594,244000.000000000,4323.000000000
1694516931.957064,245000.000000000,3646.000000000
1694516931.986937,246000.000000000,4219.000000000
1694516932.017635,247000.000000000,4063.000000000
1694516932.047389,248000.000000000,4636.000000000
1694516932.077610,249000.000000000,3802.000000000
1694516932.107511,250000.000000000,3854.000000000
1694516932.138216,251000.000000000,3646.000000000
1694516932.168161,252000.000000000,4167.000000000
1694516932.198333,253000.000000000,4011.000000000
1694516932.229521,254000.000000000,4011.000000000
1694516932.260493,255000.000000000,3907.000000000
1694516932.291631,256000.000000000,4427.000000000
1694516932.322044,257000.000000000,4271.000000000
1694516932.353477,258000.000000000,3906.000000000
1694516932.384458,259000.000000000,4271.000000000
1694516932.414770,260000.000000000,8489.000000000
1694516932.445660,261000.000000000,4636.000000000
1694516932.477304,262000.000000000,4323.000000000
1694516932.508330,263000.000000000,3802.000000000
1694516932.540030,264000.000000000,3802.000000000
1694516932.571507,265000.000000000,3802.000000000
1694516932.603800,266000.000000000,4583.000000000
1694516932.635295,267000.000000000,4636.000000000
1694516932.666528,268000.000000000,4063.000000000
1694516932.698009,269000.000000000,4271.000000000
1694516932.730268,270000.000000000,4115.000000000
1694516932.762591,271000.000000000,3698.000000000
1694516932.794904,272000.000000000,4271.000000000
1694516932.826951,273000.000000000,3646.000000000
1694516932.859198,274000.000000000,4114.000000000
1694516932.891458,275000.000000000,4479.000000000
1694516932.923725,276000.000000000,3802.000000000
1694516932.956125,277000.000000000,3750.000000000
1694516932.988709,278000.000000000,3907.000000000
1694516933.021472,279000.000000000,3958.000000000
1694516933.054600,280000.000000000,5000.000000000
1694516933.086980,281000.000000000,4583.000000000
1694516933.120041,282000.000000000,3698.000000000
1694516933.153052,283000.000000000,3802.000000000
1694516933.185997,284000.000000000,4323.000000000
1694516933.218746,285000.000000000,4062.000000000
1694516933.251992,286000.000000000,3959.000000000
1694516933.284755,287000.000000000,4688.000000000
1694516933.318462,288000.000000000,4063.000000000
1694516933.351805,289000.000000000,3646.000000000
1694516933.385700,290000.000000000,4219.000000000
1694516933.418475,291000.000000000,4427.000000000
1694516933.452643,292000.000000000,3802.000000000
1694516933.486285,293000.000000000,4271.000000000
1694516933.520900,294000.000000000,3594.000000000
1694516933.553712,295000.000000000,3855.000000000
1694516933.588254,296000.000000000,3906.000000000
1694516933.621760,297000.000000000,4062.000000000
1694516933.656400,298000.000000000,3802.000000000
1694516933.690216,299000.000000000,4584.000000000
1694516933.725436,300000.000000000,4166.000000000
1694516933.759038,301000.000000000,3646.000000000
1694516933.793825,302000.000000000,3802.000000000
1694516933.828250,303000.000000000,3906.000000000
1694516933.862400,304000.000000000,4584.000000000
1694516933.897257,305000.000000000,3958.000000000
1694516933.931847,306000.000000000,3698.000000000
1694516933.967005,307000.000000000,3906.000000000
1694516934.002216,308000.000000000,3646.000000000
1694516934.036927,309000.000000000,4375.000000000
1694516934.071878,310000.000000000,8437.000000000
1694516934.107851,311000.000000000,3958.000000000
1694516934.142144,312000.000000000,4166.000000000
1694516934.177889,313000.000000000,4531.000000000
1694516934.213204,314000.000000000,3906.000000000
1694516934.248400,315000.000000000,4532.000000000
1694516934.284428,316000.000000000,4062.000000000
1694516934.319263,317000.000000000,4218.000000000
1694516934.355277,318000.000000000,3645.000000000
1694516934.390779,319000.000000000,4375.000000000
1694516934.427222,320000.000000000,4479.000000000
1694516934.463209,321000.000000000,3959.000000000
1694516934.499094,322000.000000000,4375.000000000
1694516934.535573,323000.000000000,4114.000000000
1694516934.571320,324000.000000000,4427.000000000
1694516934.608090,325000.000000000,4063.000000000
1694516934.643886,326000.000000000,4167.000000000
1694516934.680332,327000.000000000,4167.000000000
1694516934.717099,328000.000000000,4428.000000000
1694516934.753972,329000.000000000,4323.000000000
1694516934.791322,330000.000000000,4219.000000000
1694516934.827344,331000.000000000,3958.000000000
1694516934.864382,332000.000000000,4323.000000000
1694516934.901124,333000.000000000,4271.000000000
1694516934.938346,334000.000000000,3751.000000000
1694516934.975109,335000.000000000,3906.000000000
1694516935.011736,336000.000000000,3282.000000000
1694516935.049366,337000.000000000,4115.000000000
1694516935.086533,338000.000000000,4688.000000000
1694516935.123946,339000.000000000,4063.000000000
1694516935.161297,340000.000000000,3750.000000000
1694516935.198844,341000.000000000,4323.000000000
1694516935.236551,342000.000000000,4740.000000000
1694516935.273823,343000.000000000,4062.000000000
1694516935.311570,344000.000000000,4480.000000000
1694516935.349322,345000.000000000,4531.000000000
1694516935.387517,346000.000000000,3750.000000000
1694516935.425820,347000.000000000,4115.000000000
1694516935.464011,348000.000000000,4271.000000000
1694516935.502854,349000.000000000,4062.000000000
1694516935.541187,350000.000000000,4271.000000000
1694516935.578677,351000.000000000,3750.000000000
1694516935.617427,352000.000000000,4115.000000000
1694516935.656008,353000.000000000,3958.000000000
1694516935.694665,354000.000000000,4635.000000000
1694516935.733214,355000.000000000,4323.000000000
1694516935.771706,356000.000000000,4011.000000000
1694516935.811359,357000.000000000,4844.000000000
1694516935.849606,358000.000000000,4062.000000000
1694516935.888563,359000.000000000,3698.000000000
1694516935.928295,360000.000000000,8437.000000000
1694516935.967080,361000.000000000,4375.000000000
1694516936.006665,362000.000000000,3906.000000000
1694516936.045602,363000.000000000,4480.000000000
1694516936.084671,364000.000000000,4375.000000000
1694516936.125712,365000.000000000,4375.000000000
1694516936.165687,366000.000000000,4115.000000000
1694516936.205214,367000.000000000,4114.000000000
1694516936.244438,368000.000000000,4062.000000000
1694516936.285822,369000.000000000,4219.000000000
1694516936.324737,370000.000000000,4636.000000000
1694516936.364391,371000.000000000,3854.000000000
1694516936.404521,372000.000000000,4271.000000000
1694516936.444221,373000.000000000,4584.000000000
1694516936.485304,374000.000000000,4323.000000000
1694516936.524753,375000.000000000,4011.000000000
1694516936.565138,376000.000000000,3854.000000000
1694516936.605600,377000.000000000,3646.000000000
1694516936.646078,378000.000000000,4792.000000000
1694516936.687054,379000.000000000,3906.000000000
1694516936.727873,380000.000000000,4271.000000000
1694516936.767940,381000.000000000,5053.000000000
1694516936.809744,382000.000000000,3855.000000000
1694516936.850270,383000.000000000,4114.000000000
1694516936.891410,384000.000000000,4376.000000000
1694516936.933041,385000.000000000,4166.000000000
1694516936.973845,386000.000000000,4010.000000000
1694516937.015042,387000.000000000,4115.000000000
1694516937.055625,388000.000000000,4271.000000000
1694516937.097750,389000.000000000,4271.000000000
1694516937.138638,390000.000000000,3855.000000000
1694516937.180078,391000.000000000,3906.000000000
1694516937.221360,392000.000000000,4063.000000000
1694516937.263191,393000.000000000,4480.000000000
1694516937.305123,394000.000000000,4531.000000000
1694516937.346743,395000.000000000,4427.000000000
1694516937.389558,396000.000000000,4479.000000000
1694516937.430669,397000.000000000,4531.000000000
1694516937.472356,398000.000000000,3750.000000000
1694516937.514971,399000.000000000,3698.000000000
1694516937.557250,400000.000000000,4063.000000000
1694516937.599960,401000.000000000,4739.000000000
1694516937.641640,402000.000000000,3802.000000000
1694516937.685516,403000.000000000,4323.000000000
1694516937.728088,404000.000000000,4427.000000000
1694516937.770333,405000.000000000,4687.000000000
1694516937.813616,406000.000000000,4427.000000000
1694516937.856394,407000.000000000,3698.000000000
1694516937.899093,408000.000000000,4011.000000000
1694516937.942600,409000.000000000,4011.000000000
1694516937.985702,410000.000000000,9167.000000000
1694516938.028621,411000.000000000,4219.000000000
1694516938.072150,412000.000000000,4323.000000000
1694516938.115474,413000.000000000,4271.000000000
1694516938.158638,414000.000000000,4688.000000000
1694516938.203181,415000.000000000,4010.000000000
1694516938.245674,416000.000000000,3907.000000000
1694516938.289412,417000.000000000,4167.000000000
1694516938.333224,418000.000000000,4427.000000000
1694516938.377054,419000.000000000,4271.000000000
1694516938.420452,420000.000000000,4531.000000000
1694516938.463968,421000.000000000,3750.000000000
1694516938.508263,422000.000000000,4115.000000000
1694516938.555579,423000.000000000,4323.000000000
1694516938.596778,424000.000000000,4114.000000000
1694516938.640560,425000.000000000,4010.000000000
1694516938.685191,426000.000000000,4323.000000000
1694516938.730886,427000.000000000,4323.000000000
1694516938.774654,428000.000000000,4323.000000000
1694516938.819142,429000.000000000,3907.000000000
1694516938.864303,430000.000000000,4583.000000000
1694516938.908751,431000.000000000,4115.000000000
1694516938.953475,432000.000000000,4167.000000000
1694516938.998246,433000.000000000,4375.000000000
1694516939.043171,434000.000000000,4687.000000000
1694516939.088641,435000.000000000,4948.000000000
1694516939.135237,436000.000000000,4531.000000000
1694516939.180120,437000.000000000,4167.000000000
1694516939.226609,438000.000000000,4635.000000000
1694516939.271192,439000.000000000,4375.000000000
1694516939.317267,440000.000000000,4688.000000000
1694516939.363198,441000.000000000,3593.000000000
1694516939.409269,442000.000000000,4687.000000000
1694516939.454685,443000.000000000,3490.000000000
1694516939.500462,444000.000000000,5105.000000000
1694516939.546827,445000.000000000,4532.000000000
1694516939.593202,446000.000000000,3750.000000000
1694516939.638919,447000.000000000,3854.000000000
1694516939.686073,448000.000000000,4739.000000000
1694516939.732512,449000.000000000,4271.000000000
1694516939.778110,450000.000000000,4375.000000000
1694516939.824074,451000.000000000,4740.000000000
1694516939.871459,452000.000000000,4271.000000000
1694516939.917736,453000.000000000,3959.000000000
1694516939.963775,454000.000000000,3750.000000000
1694516940.009980,455000.000000000,4844.000000000
1694516940.056760,456000.000000000,4479.000000000
1694516940.104893,457000.000000000,4427.000000000
1694516940.150398,458000.000000000,4791.000000000
1694516940.197822,459000.000000000,4635.000000000
1694516940.244628,460000.000000000,8594.000000000
1694516940.291584,461000.000000000,3855.000000000
1694516940.338853,462000.000000000,4375.000000000
1694516940.386743,463000.000000000,3854.000000000
1694516940.434551,464000.000000000,3958.000000000
1694516940.481665,465000.000000000,4739.000000000
1694516940.528645,466000.000000000,4063.000000000
1694516940.576485,467000.000000000,4375.000000000
1694516940.624718,468000.000000000,5157.000000000
1694516940.672438,469000.000000000,4114.000000000
1694516940.719891,470000.000000000,4323.000000000
1694516940.767522,471000.000000000,4166.000000000
1694516940.816600,472000.000000000,4687.000000000
1694516940.863552,473000.000000000,4115.000000000
1694516940.911806,474000.000000000,4114.000000000
1694516940.960087,475000.000000000,4531.000000000
1694516941.008475,476000.000000000,5052.000000000
1694516941.056561,477000.000000000,4428.000000000
1694516941.105343,478000.000000000,3802.000000000
1694516941.154649,479000.000000000,4479.000000000
1694516941.203069,480000.000000000,4480.000000000
1694516941.251747,481000.000000000,4271.000000000
1694516941.300838,482000.000000000,4428.000000000
1694516941.349626,483000.000000000,3750.000000000
1694516941.398961,484000.000000000,4323.000000000
1694516941.447691,485000.000000000,4271.000000000
1694516941.496793,486000.000000000,4584.000000000
1694516941.546997,487000.000000000,3959.000000000
1694516941.595804,488000.000000000,4114.000000000
1694516941.644517,489000.000000000,4635.000000000
1694516941.694521,490000.000000000,4271.000000000
1694516941.743346,491000.000000000,4428.000000000
1694516941.793065,492000.000000000,4219.000000000
1694516941.842985,493000.000000000,4271.000000000
1694516941.892752,494000.000000000,3958.000000000
1694516941.942281,495000.000000000,3854.000000000
1694516941.992490,496000.000000000,4115.000000000
1694516942.043467,497000.000000000,4583.000000000
1694516942.093329,498000.000000000,4375.000000000
1694516942.143173,499000.000000000,3386.000000000
1694516942.193967,500000.000000000,34480.000000000
1694516942.244098,501000.000000000,34376.000000000
1694516942.294470,502000.000000000,4583.000000000
1694516942.345208,503000.000000000,4323.000000000
1694516942.396701,504000.000000000,4428.000000000
1694516942.446290,505000.000000000,4323.000000000
1694516942.497828,506000.000000000,4115.000000000
1694516942.547455,507000.000000000,4271.000000000
1694516942.598681,508000.000000000,4844.000000000
1694516942.649752,509000.000000000,4323.000000000
1694516942.700857,510000.000000000,9427.000000000
1694516942.751404,511000.000000000,3959.000000000
1694516942.803139,512000.000000000,4479.000000000
1694516942.854861,513000.000000000,4479.000000000
1694516942.905367,514000.000000000,4636.000000000
1694516942.957447,515000.000000000,4583.000000000
1694516943.008740,516000.000000000,4219.000000000
1694516943.060735,517000.000000000,4375.000000000
1694516943.111496,518000.000000000,4375.000000000
1694516943.163155,519000.000000000,4219.000000000
1694516943.216622,520000.000000000,4583.000000000
1694516943.268795,521000.000000000,4063.000000000
1694516943.320050,522000.000000000,4166.000000000
1694516943.372057,523000.000000000,4531.000000000
1694516943.424322,524000.000000000,3906.000000000
1694516943.476726,525000.000000000,4376.000000000
1694516943.528200,526000.000000000,4636.000000000
1694516943.580201,527000.000000000,4219.000000000
1694516943.632846,528000.000000000,4219.000000000
1694516943.685417,529000.000000000,3959.000000000
1694516943.738384,530000.000000000,4219.000000000
1694516943.790824,531000.000000000,3854.000000000
1694516943.843087,532000.000000000,4427.000000000
1694516943.896038,533000.000000000,4532.000000000
1694516943.949049,534000.000000000,4375.000000000
1694516944.001815,535000.000000000,4218.000000000
1694516944.054311,536000.000000000,4167.000000000
1694516944.108270,537000.000000000,4427.000000000
1694516944.161541,538000.000000000,4428.000000000
1694516944.214779,539000.000000000,4896.000000000
1694516944.267945,540000.000000000,3802.000000000
1694516944.321428,541000.000000000,4270.000000000
1694516944.375429,542000.000000000,4532.000000000
1694516944.428857,543000.000000000,4063.000000000
1694516944.482483,544000.000000000,5104.000000000
1694516944.536874,545000.000000000,4635.000000000
1694516944.591127,546000.000000000,4115.000000000
1694516944.644702,547000.000000000,4896.000000000
1694516944.698664,548000.000000000,4687.000000000
1694516944.752626,549000.000000000,4219.000000000
1694516944.807332,550000.000000000,4688.000000000
1694516944.861613,551000.000000000,4219.000000000
1694516944.914864,552000.000000000,4323.000000000
1694516944.970059,553000.000000000,4167.000000000
1694516945.024683,554000.000000000,4427.000000000
1694516945.079494,555000.000000000,4167.000000000
1694516945.135174,556000.000000000,4480.000000000
1694516945.189447,557000.000000000,4687.000000000
1694516945.244089,558000.000000000,4115.000000000
1694516945.298246,559000.000000000,4323.000000000
1694516945.353304,560000.000000000,9479.000000000
1694516945.407826,561000.000000000,4531.000000000
1694516945.463137,562000.000000000,4271.000000000
1694516945.518242,563000.000000000,5260.000000000
1694516945.574098,564000.000000000,4219.000000000
1694516945.629896,565000.000000000,4739.000000000
1694516945.684629,566000.000000000,4584.000000000
1694516945.740280,567000.000000000,4115.000000000
1694516945.795812,568000.000000000,4792.000000000
1694516945.851524,569000.000000000,4792.000000000
1694516945.906896,570000.000000000,4323.000000000
1694516945.963605,571000.000000000,4427.000000000
1694516946.019908,572000.000000000,3958.000000000
1694516946.075224,573000.000000000,4531.000000000
1694516946.131466,574000.000000000,4167.000000000
1694516946.187529,575000.000000000,4115.000000000
1694516946.244222,576000.000000000,4323.000000000
1694516946.300395,577000.000000000,4323.000000000
1694516946.357216,578000.000000000,4323.000000000
1694516946.414219,579000.000000000,4636.000000000
1694516946.469968,580000.000000000,4271.000000000
1694516946.525782,581000.000000000,4323.000000000
1694516946.582928,582000.000000000,5000.000000000
1694516946.639797,583000.000000000,4480.000000000
1694516946.696401,584000.000000000,3958.000000000
1694516946.754701,585000.000000000,4271.000000000
1694516946.811250,586000.000000000,4687.000000000
1694516946.868760,587000.000000000,4843.000000000
1694516946.925421,588000.000000000,4323.000000000
1694516946.982741,589000.000000000,4062.000000000
1694516947.039466,590000.000000000,4584.000000000
1694516947.097564,591000.000000000,4219.000000000
1694516947.154697,592000.000000000,4792.000000000
1694516947.212072,593000.000000000,4688.000000000
1694516947.269840,594000.000000000,4687.000000000
1694516947.327978,595000.000000000,4896.000000000
1694516947.385810,596000.000000000,4323.000000000
1694516947.443510,597000.000000000,4010.000000000
1694516947.501584,598000.000000000,3907.000000000
1694516947.559605,599000.000000000,4427.000000000
1694516947.617718,600000.000000000,4375.000000000
1694516947.675339,601000.000000000,3958.000000000
1694516947.735152,602000.000000000,4375.000000000
1694516947.793781,603000.000000000,4323.000000000
1694516947.852138,604000.000000000,4323.000000000
1694516947.910172,605000.000000000,5000.000000000
1694516947.969742,606000.000000000,4219.000000000
1694516948.027725,607000.000000000,4271.000000000
1694516948.086460,608000.000000000,4114.000000000
1694516948.145394,609000.000000000,4323.000000000
1694516948.205949,610000.000000000,9740.000000000
1694516948.264459,611000.000000000,4584.000000000
1694516948.323436,612000.000000000,4271.000000000
1694516948.383871,613000.000000000,4480.000000000
1694516948.443256,614000.000000000,4375.000000000
1694516948.502226,615000.000000000,4219.000000000
1694516948.561276,616000.000000000,4010.000000000
1694516948.620709,617000.000000000,4115.000000000
1694516948.680353,618000.000000000,3958.000000000
1694516948.740517,619000.000000000,4375.000000000
1694516948.800255,620000.000000000,4375.000000000
1694516948.859960,621000.000000000,4167.000000000
1694516948.919811,622000.000000000,3646.000000000
1694516948.979828,623000.000000000,3854.000000000
1694516949.039679,624000.000000000,4531.000000000
1694516949.099523,625000.000000000,4115.000000000
1694516949.160216,626000.000000000,3906.000000000
1694516949.220646,627000.000000000,4792.000000000
1694516949.281640,628000.000000000,4531.000000000
1694516949.341767,629000.000000000,4375.000000000
1694516949.401770,630000.000000000,4427.000000000
1694516949.462006,631000.000000000,4323.000000000
1694516949.522588,632000.000000000,4323.000000000
1694516949.583615,633000.000000000,3854.000000000
1694516949.644019,634000.000000000,4271.000000000
1694516949.705332,635000.000000000,4792.000000000
1694516949.766815,636000.000000000,4896.000000000
