__time,/count,/rtt
1694534673.228440,273000.000000000,3750.000000000
1694534673.261102,274000.000000000,3750.000000000
1694534673.293374,275000.000000000,4063.000000000
1694534673.326312,276000.000000000,4115.000000000
1694534673.358792,277000.000000000,3698.000000000
1694534673.391037,278000.000000000,3698.000000000
1694534673.424057,279000.000000000,3594.000000000
1694534673.456946,280000.000000000,3750.000000000
1694534673.489546,281000.000000000,4323.000000000
1694534673.523148,282000.000000000,4271.000000000
1694534673.555648,283000.000000000,3802.000000000
1694534673.590214,284000.000000000,4584.000000000
1694534673.623441,285000.000000000,3542.000000000
1694534673.656350,286000.000000000,3542.000000000
1694534673.689030,287000.000000000,4323.000000000
1694534673.723615,288000.000000000,3750.000000000
1694534673.757751,289000.000000000,4375.000000000
1694534673.790369,290000.000000000,4011.000000000
1694534673.823276,291000.000000000,3594.000000000
1694534673.857083,292000.000000000,3542.000000000
1694534673.890599,293000.000000000,4219.000000000
1694534673.924798,294000.000000000,3750.000000000
1694534673.958714,295000.000000000,4219.000000000
1694534673.992968,296000.000000000,4323.000000000
1694534674.028446,297000.000000000,4844.000000000
1694534674.063077,298000.000000000,4167.000000000
1694534674.096758,299000.000000000,3750.000000000
1694534674.131374,300000.000000000,3541.000000000
1694534674.166810,301000.000000000,4375.000000000
1694534674.200650,302000.000000000,4166.000000000
1694534674.234915,303000.000000000,3750.000000000
1694534674.270109,304000.000000000,4219.000000000
1694534674.304708,305000.000000000,4271.000000000
1694534674.339936,306000.000000000,4062.000000000
1694534674.373834,307000.000000000,4636.000000000
1694534674.408865,308000.000000000,4010.000000000
1694534674.445091,309000.000000000,4062.000000000
1694534674.479984,310000.000000000,4166.000000000
1694534674.515315,311000.000000000,8125.000000000
1694534674.550251,312000.000000000,4062.000000000
1694534674.585537,313000.000000000,3854.000000000
1694534674.621051,314000.000000000,4010.000000000
1694534674.656288,315000.000000000,3542.000000000
1694534674.692824,316000.000000000,4479.000000000
1694534674.729437,317000.000000000,4167.000000000
1694534674.764148,318000.000000000,4636.000000000
1694534674.801203,319000.000000000,4376.000000000
1694534674.836886,320000.000000000,3803.000000000
1694534674.872755,321000.000000000,4062.000000000
1694534674.909200,322000.000000000,3750.000000000
1694534674.945451,323000.000000000,3906.000000000
1694534674.981504,324000.000000000,4219.000000000
1694534675.018309,325000.000000000,4792.000000000
1694534675.054457,326000.000000000,4896.000000000
1694534675.092407,327000.000000000,4323.000000000
1694534675.128061,328000.000000000,4115.000000000
1694534675.165646,329000.000000000,4375.000000000
1694534675.202275,330000.000000000,4271.000000000
1694534675.239294,331000.000000000,4583.000000000
1694534675.277565,332000.000000000,4427.000000000
1694534675.314430,333000.000000000,4583.000000000
1694534675.352435,334000.000000000,4427.000000000
1694534675.389773,335000.000000000,4532.000000000
1694534675.426829,336000.000000000,4323.000000000
1694534675.463595,337000.000000000,4479.000000000
1694534675.501701,338000.000000000,3802.000000000
1694534675.538419,339000.000000000,4375.000000000
1694534675.576397,340000.000000000,4219.000000000
1694534675.615352,341000.000000000,3698.000000000
1694534675.651694,342000.000000000,4479.000000000
1694534675.690480,343000.000000000,4219.000000000
1694534675.729390,344000.000000000,3854.000000000
1694534675.766706,345000.000000000,4219.000000000
1694534675.804503,346000.000000000,4584.000000000
1694534675.843347,347000.000000000,4896.000000000
1694534675.881347,348000.000000000,3906.000000000
1694534675.919800,349000.000000000,4114.000000000
1694534675.958501,350000.000000000,3907.000000000
1694534675.997930,351000.000000000,4635.000000000
1694534676.035282,352000.000000000,4323.000000000
1694534676.074018,353000.000000000,4062.000000000
1694534676.112928,354000.000000000,3750.000000000
1694534676.151647,355000.000000000,3542.000000000
1694534676.191060,356000.000000000,3907.000000000
1694534676.229686,357000.000000000,4063.000000000
1694534676.268386,358000.000000000,4114.000000000
1694534676.307686,359000.000000000,3646.000000000
1694534676.348014,360000.000000000,3854.000000000
1694534676.386643,361000.000000000,8438.000000000
1694534676.425540,362000.000000000,4375.000000000
1694534676.465568,363000.000000000,4479.000000000
1694534676.504631,364000.000000000,4167.000000000
1694534676.545049,365000.000000000,4218.000000000
1694534676.585404,366000.000000000,4375.000000000
1694534676.624944,367000.000000000,3907.000000000
1694534676.663673,368000.000000000,4270.000000000
1694534676.704585,369000.000000000,4115.000000000
1694534676.744991,370000.000000000,3959.000000000
1694534676.784131,371000.000000000,4219.000000000
1694534676.824138,372000.000000000,3750.000000000
1694534676.865357,373000.000000000,4479.000000000
1694534676.906059,374000.000000000,4167.000000000
1694534676.946208,375000.000000000,3646.000000000
1694534676.987109,376000.000000000,3958.000000000
1694534677.027610,377000.000000000,3803.000000000
1694534677.074527,378000.000000000,4896.000000000
1694534677.108998,379000.000000000,3959.000000000
1694534677.149915,380000.000000000,4167.000000000
1694534677.190572,381000.000000000,4219.000000000
1694534677.231364,382000.000000000,3803.000000000
1694534677.273865,383000.000000000,4479.000000000
1694534677.314981,384000.000000000,4844.000000000
1694534677.355988,385000.000000000,3750.000000000
1694534677.397298,386000.000000000,3698.000000000
1694534677.443222,387000.000000000,3907.000000000
1694534677.480222,388000.000000000,4219.000000000
1694534677.521702,389000.000000000,3750.000000000
1694534677.564451,390000.000000000,4063.000000000
1694534677.606189,391000.000000000,3854.000000000
1694534677.648662,392000.000000000,4688.000000000
1694534677.688797,393000.000000000,4480.000000000
1694534677.731772,394000.000000000,4635.000000000
1694534677.774234,395000.000000000,4219.000000000
1694534677.816167,396000.000000000,4218.000000000
1694534677.857202,397000.000000000,3698.000000000
1694534677.900628,398000.000000000,4166.000000000
1694534677.943196,399000.000000000,3906.000000000
1694534677.984355,400000.000000000,4010.000000000
1694534678.026915,401000.000000000,4115.000000000
1694534678.070344,402000.000000000,4271.000000000
1694534678.112337,403000.000000000,3802.000000000
1694534678.155533,404000.000000000,4114.000000000
1694534678.198625,405000.000000000,4479.000000000
1694534678.241614,406000.000000000,4740.000000000
1694534678.285097,407000.000000000,4583.000000000
1694534678.329118,408000.000000000,4323.000000000
1694534678.372385,409000.000000000,3698.000000000
1694534678.413863,410000.000000000,4323.000000000
1694534678.467055,411000.000000000,8698.000000000
1694534678.499957,412000.000000000,4323.000000000
1694534678.544500,413000.000000000,4115.000000000
1694534678.587911,414000.000000000,3802.000000000
1694534678.632579,415000.000000000,4688.000000000
1694534678.675524,416000.000000000,4011.000000000
1694534678.718400,417000.000000000,4636.000000000
1694534678.763673,418000.000000000,3646.000000000
1694534678.807465,419000.000000000,3906.000000000
1694534678.851618,420000.000000000,4792.000000000
1694534678.896078,421000.000000000,4219.000000000
1694534678.939161,422000.000000000,4583.000000000
1694534678.985125,423000.000000000,4011.000000000
1694534679.029877,424000.000000000,3959.000000000
