__time,/time/dim,/time/time
1694523208.658942,275000.000000000,1511234.000000000
1694523208.691735,276000.000000000,1514359.000000000
1694523208.723823,277000.000000000,1470712.000000000
1694523208.755121,278000.000000000,1503995.000000000
1694523208.786178,279000.000000000,1468837.000000000
1694523208.817779,280000.000000000,1598007.000000000
1694523208.850162,281000.000000000,1588163.000000000
1694523208.882564,282000.000000000,1563788.000000000
1694523208.914868,283000.000000000,1491703.000000000
1694523208.946505,284000.000000000,1503421.000000000
1694523208.978780,285000.000000000,1508995.000000000
1694523209.011046,286000.000000000,1547589.000000000
1694523209.043621,287000.000000000,1519984.000000000
1694523209.076220,288000.000000000,1593528.000000000
1694523209.108836,289000.000000000,1537328.000000000
1694523209.141753,290000.000000000,1561652.000000000
1694523209.174368,291000.000000000,1491337.000000000
1694523209.208688,292000.000000000,1556391.000000000
1694523209.241635,293000.000000000,1533943.000000000
1694523209.274853,294000.000000000,1521599.000000000
1694523209.308243,295000.000000000,1543474.000000000
1694523209.341118,296000.000000000,1555350.000000000
1694523209.374982,297000.000000000,1507015.000000000
1694523209.408407,298000.000000000,1589100.000000000
1694523209.442441,299000.000000000,1554516.000000000
1694523209.476274,300000.000000000,1638998.000000000
1694523209.510264,301000.000000000,1613528.000000000
1694523209.544854,302000.000000000,1539099.000000000
1694523209.581390,303000.000000000,1575246.000000000
1694523209.613237,304000.000000000,1544203.000000000
1694523209.647377,305000.000000000,1613476.000000000
1694523209.681893,306000.000000000,1525662.000000000
1694523209.716406,307000.000000000,1625768.000000000
1694523209.750861,308000.000000000,1517849.000000000
1694523209.785286,309000.000000000,1593684.000000000
1694523209.820644,310000.000000000,1616445.000000000
1694523209.855655,311000.000000000,1547589.000000000
1694523209.892951,312000.000000000,1670301.000000000
1694523209.927848,313000.000000000,1597798.000000000
1694523209.963516,314000.000000000,1751969.000000000
1694523209.998913,315000.000000000,1728896.000000000
1694523210.034745,316000.000000000,1644623.000000000
1694523210.071307,317000.000000000,1681811.000000000
1694523210.106666,318000.000000000,1697645.000000000
1694523210.143532,319000.000000000,1713634.000000000
1694523210.179924,320000.000000000,1756240.000000000
1694523210.216137,321000.000000000,1636653.000000000
1694523210.252445,322000.000000000,1637956.000000000
1694523210.288850,323000.000000000,1582954.000000000
1694523210.325641,324000.000000000,1624414.000000000
1694523210.361567,325000.000000000,1565767.000000000
1694523210.398173,326000.000000000,1619883.000000000
1694523210.434988,327000.000000000,1636445.000000000
1694523210.472003,328000.000000000,1773636.000000000
1694523210.509330,329000.000000000,1681499.000000000
1694523210.546571,330000.000000000,1620716.000000000
1694523210.584005,331000.000000000,1712072.000000000
1694523210.622692,332000.000000000,1611757.000000000
1694523210.660337,333000.000000000,1641758.000000000
1694523210.697968,334000.000000000,1668477.000000000
1694523210.735363,335000.000000000,1573214.000000000
1694523210.773278,336000.000000000,2032705.000000000
1694523210.810972,337000.000000000,1666446.000000000
1694523210.848723,338000.000000000,1639726.000000000
1694523210.886498,339000.000000000,1681342.000000000
1694523210.924828,340000.000000000,1668426.000000000
1694523210.962965,341000.000000000,1677488.000000000
1694523211.001695,342000.000000000,1711864.000000000
1694523211.040061,343000.000000000,1632226.000000000
1694523211.081561,344000.000000000,1698738.000000000
1694523211.117266,345000.000000000,1688634.000000000
1694523211.155745,346000.000000000,1648946.000000000
1694523211.195660,347000.000000000,1695770.000000000
1694523211.234897,348000.000000000,1673009.000000000
1694523211.274086,349000.000000000,1649310.000000000
1694523211.312988,350000.000000000,1742698.000000000
1694523211.352342,351000.000000000,1682176.000000000
1694523211.392674,352000.000000000,1712801.000000000
1694523211.431191,353000.000000000,1702385.000000000
1694523211.471796,354000.000000000,1803220.000000000
1694523211.511552,355000.000000000,1794001.000000000
1694523211.551884,356000.000000000,1722593.000000000
1694523211.592151,357000.000000000,1672227.000000000
1694523211.631923,358000.000000000,1712645.000000000
1694523211.672205,359000.000000000,1776918.000000000
1694523211.713158,360000.000000000,2135364.000000000
1694523211.754027,361000.000000000,2487455.000000000
1694523211.796683,362000.000000000,1914785.000000000
1694523211.837738,363000.000000000,1720927.000000000
1694523211.878243,364000.000000000,1797907.000000000
1694523211.919355,365000.000000000,1713270.000000000
1694523211.960167,366000.000000000,1761240.000000000
1694523212.000822,367000.000000000,1749209.000000000
1694523212.041906,368000.000000000,1670926.000000000
1694523212.082704,369000.000000000,1840773.000000000
1694523212.124399,370000.000000000,1751865.000000000
1694523212.165916,371000.000000000,1707385.000000000
1694523212.208129,372000.000000000,1741604.000000000
1694523212.249400,373000.000000000,1740094.000000000
1694523212.291143,374000.000000000,1747229.000000000
1694523212.333383,375000.000000000,1825044.000000000
1694523212.375421,376000.000000000,1725979.000000000
1694523212.417252,377000.000000000,1748167.000000000
1694523212.458858,378000.000000000,1735510.000000000
1694523212.502175,379000.000000000,1775563.000000000
1694523212.544383,380000.000000000,1714156.000000000
1694523212.586973,381000.000000000,1818950.000000000
1694523212.630416,382000.000000000,1714103.000000000
1694523212.673196,383000.000000000,1727750.000000000
1694523212.715800,384000.000000000,1809991.000000000
1694523212.758250,385000.000000000,1776709.000000000
1694523212.801346,386000.000000000,1686082.000000000
1694523212.844802,387000.000000000,1782074.000000000
1694523212.888450,388000.000000000,1734052.000000000
1694523212.932091,389000.000000000,1742125.000000000
1694523212.975745,390000.000000000,1784678.000000000
1694523213.019219,391000.000000000,1767699.000000000
1694523213.062606,392000.000000000,1730770.000000000
1694523213.106706,393000.000000000,1801033.000000000
1694523213.150784,394000.000000000,1805251.000000000
1694523213.195125,395000.000000000,1775876.000000000
1694523213.239370,396000.000000000,1871034.000000000
1694523213.283605,397000.000000000,1856086.000000000
1694523213.331580,398000.000000000,1836866.000000000
1694523213.373638,399000.000000000,1791189.000000000
1694523213.417897,400000.000000000,1747385.000000000
1694523213.462338,401000.000000000,1787699.000000000
1694523213.507052,402000.000000000,1882441.000000000
1694523213.552021,403000.000000000,1829992.000000000
1694523213.596762,404000.000000000,1805616.000000000
1694523213.642145,405000.000000000,1831971.000000000
1694523213.687522,406000.000000000,1840513.000000000
1694523213.732981,407000.000000000,1877649.000000000
1694523213.778277,408000.000000000,1758219.000000000
1694523213.823348,409000.000000000,1891816.000000000
1694523213.869735,410000.000000000,1922546.000000000
1694523213.916331,411000.000000000,1860461.000000000
1694523213.963944,412000.000000000,1936088.000000000
1694523214.009895,413000.000000000,1843117.000000000
1694523214.056953,414000.000000000,1867805.000000000
1694523214.103986,415000.000000000,1842856.000000000
1694523214.150990,416000.000000000,1797959.000000000
1694523214.198671,417000.000000000,1848586.000000000
1694523214.246227,418000.000000000,1842232.000000000
1694523214.294400,419000.000000000,1811606.000000000
1694523214.341958,420000.000000000,1819522.000000000
1694523214.389877,421000.000000000,1814262.000000000
1694523214.437867,422000.000000000,1878587.000000000
1694523214.484771,423000.000000000,1849732.000000000
1694523214.532986,424000.000000000,1822595.000000000
1694523214.581131,425000.000000000,1871920.000000000
1694523214.629409,426000.000000000,1943276.000000000
1694523214.678018,427000.000000000,1867909.000000000
1694523214.727011,428000.000000000,1899732.000000000
1694523214.776371,429000.000000000,1989475.000000000
1694523214.824365,430000.000000000,1873847.000000000
1694523214.873508,431000.000000000,1989995.000000000
1694523214.923147,432000.000000000,1853898.000000000
1694523214.972027,433000.000000000,1860930.000000000
1694523215.020382,434000.000000000,1982860.000000000
1694523215.070065,435000.000000000,1871868.000000000
1694523215.118171,436000.000000000,1878534.000000000
1694523215.167768,437000.000000000,2036715.000000000
1694523215.217093,438000.000000000,1809835.000000000
1694523215.266721,439000.000000000,1899264.000000000
1694523215.315447,440000.000000000,1941244.000000000
1694523215.364713,441000.000000000,1905671.000000000
1694523215.414121,442000.000000000,1913848.000000000
1694523215.464655,443000.000000000,1998277.000000000
1694523215.514823,444000.000000000,2009475.000000000
1694523215.564632,445000.000000000,2223387.000000000
1694523215.615228,446000.000000000,2001246.000000000
1694523215.666270,447000.000000000,1968902.000000000
1694523215.716885,448000.000000000,2039424.000000000
1694523215.768104,449000.000000000,2025830.000000000
1694523215.819151,450000.000000000,2077081.000000000
1694523215.870832,451000.000000000,1996037.000000000
1694523215.922294,452000.000000000,2233960.000000000
1694523215.974035,453000.000000000,2032913.000000000
1694523216.025620,454000.000000000,2051247.000000000
1694523216.077029,455000.000000000,2120624.000000000
1694523216.128177,456000.000000000,1977027.000000000
1694523216.179792,457000.000000000,2068070.000000000
1694523216.231155,458000.000000000,2023903.000000000
1694523216.282913,459000.000000000,2079321.000000000
1694523216.334878,460000.000000000,2027548.000000000
1694523216.387402,461000.000000000,2092029.000000000
1694523216.439970,462000.000000000,2230783.000000000
1694523216.491967,463000.000000000,2196406.000000000
1694523216.544269,464000.000000000,2109686.000000000
1694523216.597211,465000.000000000,2308284.000000000
1694523216.648810,466000.000000000,2101873.000000000
1694523216.701972,467000.000000000,2067706.000000000
1694523216.754012,468000.000000000,2019944.000000000
1694523216.807728,469000.000000000,2243803.000000000
1694523216.860269,470000.000000000,1967495.000000000
1694523216.913395,471000.000000000,2096144.000000000
1694523216.965863,472000.000000000,1950151.000000000
1694523217.026289,473000.000000000,2119998.000000000
1694523217.072190,474000.000000000,2078122.000000000
1694523217.125707,475000.000000000,2027861.000000000
1694523217.179070,476000.000000000,2051090.000000000
1694523217.233229,477000.000000000,2073487.000000000
1694523217.287946,478000.000000000,2866215.000000000
1694523217.341969,479000.000000000,2040517.000000000
1694523217.396285,480000.000000000,2098072.000000000
1694523217.451159,481000.000000000,2150833.000000000
1694523217.506083,482000.000000000,2027497.000000000
1694523217.560709,483000.000000000,2065987.000000000
1694523217.616259,484000.000000000,2096404.000000000
1694523217.671242,485000.000000000,2039163.000000000
1694523217.726007,486000.000000000,2032861.000000000
1694523217.782279,487000.000000000,2081560.000000000
1694523217.837842,488000.000000000,2227501.000000000
1694523217.893468,489000.000000000,2115155.000000000
1694523217.948332,490000.000000000,2109217.000000000
1694523218.006732,491000.000000000,2141353.000000000
1694523218.061477,492000.000000000,2109530.000000000
1694523218.117279,493000.000000000,2198751.000000000
1694523218.173757,494000.000000000,2835068.000000000
1694523218.229151,495000.000000000,2077342.000000000
1694523218.285252,496000.000000000,2141406.000000000
1694523218.341847,497000.000000000,2091091.000000000
1694523218.398067,498000.000000000,2082185.000000000
1694523218.455095,499000.000000000,2147447.000000000
1694523218.511863,500000.000000000,2116353.000000000
1694523218.569027,501000.000000000,2124218.000000000
1694523218.625818,502000.000000000,2111978.000000000
1694523218.682991,503000.000000000,2083435.000000000
1694523218.739536,504000.000000000,2086299.000000000
1694523218.797641,505000.000000000,2239949.000000000
1694523218.854599,506000.000000000,2115520.000000000
1694523218.912047,507000.000000000,2043487.000000000
1694523218.970683,508000.000000000,2078278.000000000
1694523219.027921,509000.000000000,2153489.000000000
1694523219.085837,510000.000000000,2150781.000000000
1694523219.143520,511000.000000000,2112655.000000000
1694523219.201495,512000.000000000,2130311.000000000
1694523219.259099,513000.000000000,2060310.000000000
1694523219.317563,514000.000000000,2148958.000000000
1694523219.375664,515000.000000000,2220990.000000000
1694523219.433734,516000.000000000,2191459.000000000
1694523219.492956,517000.000000000,2160937.000000000
1694523219.551609,518000.000000000,2147031.000000000
1694523219.611929,519000.000000000,2171250.000000000
1694523219.668858,520000.000000000,2134166.000000000
1694523219.727830,521000.000000000,2141040.000000000
1694523219.786311,522000.000000000,2336306.000000000
1694523219.844276,523000.000000000,2193490.000000000
1694523219.903241,524000.000000000,1413992.000000000
1694523220.780318,535000.000000000,1399461.000000000
1694523220.849512,536000.000000000,3536960.000000000
1694523220.921298,537000.000000000,3602899.000000000
1694523220.996522,538000.000000000,1612226.000000000
1694523221.074788,539000.000000000,1597695.000000000
1694523221.157107,540000.000000000,1811867.000000000
1694523221.242158,541000.000000000,2234533.000000000
1694523221.325422,542000.000000000,1502640.000000000
1694523221.407953,543000.000000000,1543162.000000000
1694523221.495048,544000.000000000,1751344.000000000
1694523222.031303,550000.000000000,1843586.000000000
1694523222.120222,551000.000000000,2009423.000000000
1694523222.205636,552000.000000000,1463628.000000000
1694523222.716202,558000.000000000,2208959.000000000
1694523222.801223,559000.000000000,1970724.000000000
1694523222.883220,560000.000000000,1784365.000000000
1694523222.964595,561000.000000000,1534099.000000000
1694523223.049378,562000.000000000,1536391.000000000
1694523223.581481,568000.000000000,1676603.000000000
1694523223.671104,569000.000000000,1830773.000000000
1694523223.739740,570000.000000000,1755927.000000000
1694523223.807873,571000.000000000,1669623.000000000
1694523224.516604,579000.000000000,1755824.000000000
1694523224.584802,580000.000000000,1822595.000000000
1694523224.740810,582000.000000000,1848429.000000000
1694523224.809687,583000.000000000,1533578.000000000
1694523224.885295,584000.000000000,1576704.000000000
1694523224.959737,585000.000000000,1556288.000000000
1694523225.030016,586000.000000000,1822491.000000000
1694523225.602599,592000.000000000,1748636.000000000
1694523225.691682,593000.000000000,1598059.000000000
1694523225.872877,595000.000000000,1956089.000000000
1694523225.966570,596000.000000000,1754209.000000000
1694523226.349038,600000.000000000,4647091.000000000
1694523226.437776,601000.000000000,1542172.000000000
1694523226.535237,602000.000000000,1780042.000000000
1694523226.703397,604000.000000000,1892910.000000000
1694523226.779873,605000.000000000,1766657.000000000
1694523226.860181,606000.000000000,1570246.000000000
1694523226.938351,607000.000000000,1744313.000000000
1694523227.017547,608000.000000000,1608111.000000000
1694523227.097125,609000.000000000,1759417.000000000
1694523227.177123,610000.000000000,1542433.000000000
1694523227.257449,611000.000000000,1569100.000000000
1694523227.338486,612000.000000000,1650143.000000000
1694523227.421748,613000.000000000,1815356.000000000
1694523227.590429,615000.000000000,1562641.000000000
1694523227.670867,616000.000000000,1830617.000000000
1694523227.751805,617000.000000000,1780042.000000000
1694523227.833144,618000.000000000,1539985.000000000
1694523227.917172,619000.000000000,3721026.000000000
1694523227.998055,620000.000000000,1730510.000000000
1694523228.081542,621000.000000000,1829315.000000000
1694523228.332922,624000.000000000,1567746.000000000
1694523228.409265,625000.000000000,2337035.000000000
1694523228.489139,626000.000000000,1913483.000000000
1694523228.581467,627000.000000000,3823685.000000000
1694523228.667375,628000.000000000,1795095.000000000
1694523228.769194,629000.000000000,1527797.000000000
1694523228.872197,630000.000000000,1857753.000000000
1694523229.062150,632000.000000000,1553735.000000000
1694523229.150826,633000.000000000,1750927.000000000
1694523229.240021,634000.000000000,1605560.000000000
1694523229.419483,636000.000000000,1594101.000000000
1694523229.497079,637000.000000000,2477194.000000000
1694523229.574815,638000.000000000,2408391.000000000
1694523229.652906,639000.000000000,2433027.000000000
1694523229.732228,640000.000000000,2573030.000000000
1694523229.814895,641000.000000000,3123147.000000000
1694523229.904489,642000.000000000,1758271.000000000
1694523230.000023,643000.000000000,1584569.000000000
1694523230.102615,644000.000000000,2286513.000000000
1694523230.204118,645000.000000000,1666030.000000000
1694523230.403041,647000.000000000,1607746.000000000
1694523230.492805,648000.000000000,3894833.000000000
1694523230.589164,649000.000000000,1900254.000000000
1694523230.780586,651000.000000000,1680822.000000000
1694523230.872780,652000.000000000,1614570.000000000
1694523230.970083,653000.000000000,1596341.000000000
1694523231.073380,654000.000000000,1804470.000000000
1694523231.182896,655000.000000000,1892441.000000000
1694523231.396775,657000.000000000,1624466.000000000
1694523231.475929,658000.000000000,1565298.000000000
1694523231.560263,659000.000000000,1825408.000000000
1694523231.649170,660000.000000000,1767074.000000000
1694523231.742662,661000.000000000,1813481.000000000
1694523231.843188,662000.000000000,1598580.000000000
1694523231.945934,663000.000000000,2325420.000000000
1694523232.056720,664000.000000000,1585663.000000000
1694523232.167747,665000.000000000,2031924.000000000
1694523232.268438,666000.000000000,1666081.000000000
