__time,/time/dim,/time/time
1694537082.241699,412000.000000000,243962.000000000
1694537082.286227,413000.000000000,236514.000000000
1694537082.330793,414000.000000000,230785.000000000
1694537082.375641,415000.000000000,245421.000000000
1694537082.420513,416000.000000000,245421.000000000
1694537082.465436,417000.000000000,257608.000000000
1694537082.510446,418000.000000000,234535.000000000
1694537082.555655,419000.000000000,237972.000000000
1694537082.600769,420000.000000000,245316.000000000
1694537082.646115,421000.000000000,248597.000000000
1694537082.691748,422000.000000000,254483.000000000
1694537082.737306,423000.000000000,236983.000000000
1694537082.782824,424000.000000000,243701.000000000
1694537082.828737,425000.000000000,234743.000000000
1694537082.874717,426000.000000000,246515.000000000
1694537082.920475,427000.000000000,243285.000000000
1694537082.966582,428000.000000000,244639.000000000
1694537083.012645,429000.000000000,253598.000000000
1694537083.058925,430000.000000000,263649.000000000
1694537083.105374,431000.000000000,248858.000000000
1694537083.152775,432000.000000000,257504.000000000
1694537083.198447,433000.000000000,251774.000000000
1694537083.245273,434000.000000000,266619.000000000
1694537083.292094,435000.000000000,273962.000000000
1694537083.339882,436000.000000000,258493.000000000
1694537083.386375,437000.000000000,252400.000000000
1694537083.434002,438000.000000000,287296.000000000
1694537083.480978,439000.000000000,261671.000000000
1694537083.528262,440000.000000000,258649.000000000
1694537083.575814,441000.000000000,252921.000000000
1694537083.624142,442000.000000000,260369.000000000
1694537083.671131,443000.000000000,260785.000000000
1694537083.719056,444000.000000000,253441.000000000
1694537083.767010,445000.000000000,248701.000000000
1694537083.814800,446000.000000000,270420.000000000
1694537083.862904,447000.000000000,245785.000000000
1694537083.911162,448000.000000000,254640.000000000
1694537083.959510,449000.000000000,255524.000000000
1694537084.007976,450000.000000000,295785.000000000
1694537084.056537,451000.000000000,266150.000000000
1694537084.105116,452000.000000000,254900.000000000
1694537084.153891,453000.000000000,267556.000000000
1694537084.202795,454000.000000000,263286.000000000
1694537084.251712,455000.000000000,258702.000000000
1694537084.300849,456000.000000000,259483.000000000
1694537084.349941,457000.000000000,267400.000000000
1694537084.399543,458000.000000000,287713.000000000
1694537084.448865,459000.000000000,255056.000000000
1694537084.498343,460000.000000000,250160.000000000
1694537084.547850,461000.000000000,255889.000000000
1694537084.597591,462000.000000000,247921.000000000
1694537084.647328,463000.000000000,291410.000000000
1694537084.697556,464000.000000000,264535.000000000
1694537084.747678,465000.000000000,260525.000000000
1694537084.797774,466000.000000000,254795.000000000
1694537084.847965,467000.000000000,292036.000000000
1694537084.898239,468000.000000000,267348.000000000
1694537084.948824,469000.000000000,267139.000000000
1694537084.999684,470000.000000000,294484.000000000
1694537085.050054,471000.000000000,284118.000000000
1694537085.100726,472000.000000000,272295.000000000
1694537085.151755,473000.000000000,269326.000000000
1694537085.202812,474000.000000000,276879.000000000
1694537085.253825,475000.000000000,287765.000000000
1694537085.305052,476000.000000000,246722.000000000
1694537085.356169,477000.000000000,261618.000000000
1694537085.407669,478000.000000000,273441.000000000
1694537085.459252,479000.000000000,286671.000000000
1694537085.510893,480000.000000000,267816.000000000
1694537085.562738,481000.000000000,278234.000000000
1694537085.615562,482000.000000000,272243.000000000
1694537085.667474,483000.000000000,292869.000000000
1694537085.719689,484000.000000000,266201.000000000
1694537085.771933,485000.000000000,274483.000000000
1694537085.823473,486000.000000000,280421.000000000
1694537085.874942,487000.000000000,275681.000000000
1694537085.928183,488000.000000000,274014.000000000
1694537085.980040,489000.000000000,300213.000000000
1694537086.033087,490000.000000000,288285.000000000
1694537086.085634,491000.000000000,276775.000000000
1694537086.138507,492000.000000000,271306.000000000
1694537086.191825,493000.000000000,271931.000000000
1694537086.245404,494000.000000000,280578.000000000
1694537086.299196,495000.000000000,278806.000000000
1694537086.352938,496000.000000000,277816.000000000
1694537086.406393,497000.000000000,289484.000000000
1694537086.459888,498000.000000000,262817.000000000
1694537086.514374,499000.000000000,277973.000000000
1694537086.568040,500000.000000000,270161.000000000
1694537086.621008,501000.000000000,271410.000000000
1694537086.674754,502000.000000000,263389.000000000
1694537086.728966,503000.000000000,268702.000000000
1694537086.783500,504000.000000000,294483.000000000
1694537086.837399,505000.000000000,284483.000000000
1694537086.891815,506000.000000000,274848.000000000
1694537086.946228,507000.000000000,275577.000000000
1694537087.000733,508000.000000000,305370.000000000
1694537087.055367,509000.000000000,285317.000000000
1694537087.110223,510000.000000000,272036.000000000
1694537087.165060,511000.000000000,277400.000000000
1694537087.220006,512000.000000000,283598.000000000
1694537087.276017,513000.000000000,287296.000000000
1694537087.330441,514000.000000000,285942.000000000
1694537087.385964,515000.000000000,272244.000000000
1694537087.441266,516000.000000000,299588.000000000
1694537087.496925,517000.000000000,279796.000000000
1694537087.552706,518000.000000000,281828.000000000
1694537087.608446,519000.000000000,313494.000000000
1694537087.664155,520000.000000000,323911.000000000
1694537087.720008,521000.000000000,307765.000000000
1694537087.776168,522000.000000000,315734.000000000
1694537087.832245,523000.000000000,303234.000000000
1694537087.888387,524000.000000000,303598.000000000
1694537087.945393,525000.000000000,363286.000000000
1694537088.002658,526000.000000000,431153.000000000
1694537088.059522,527000.000000000,274014.000000000
1694537088.116466,528000.000000000,273077.000000000
1694537088.173304,529000.000000000,275525.000000000
1694537088.230470,530000.000000000,271098.000000000
1694537088.287688,531000.000000000,269483.000000000
1694537088.345371,532000.000000000,284536.000000000
1694537088.402653,533000.000000000,273858.000000000
1694537088.460272,534000.000000000,336828.000000000
1694537088.518739,535000.000000000,310786.000000000
1694537088.575720,536000.000000000,278546.000000000
1694537088.633438,537000.000000000,273859.000000000
1694537088.691462,538000.000000000,270264.000000000
1694537088.749406,539000.000000000,289118.000000000
1694537088.807827,540000.000000000,278702.000000000
1694537088.865997,541000.000000000,280264.000000000
1694537088.924575,542000.000000000,330577.000000000
1694537088.983001,543000.000000000,280733.000000000
1694537089.041536,544000.000000000,286411.000000000
1694537089.100308,545000.000000000,285734.000000000
1694537089.159277,546000.000000000,273181.000000000
1694537089.218148,547000.000000000,284952.000000000
1694537089.277270,548000.000000000,291514.000000000
1694537089.336406,549000.000000000,357506.000000000
1694537089.394646,550000.000000000,284171.000000000
1694537089.454044,551000.000000000,290577.000000000
1694537089.513452,552000.000000000,285577.000000000
1694537089.573200,553000.000000000,282869.000000000
1694537089.632720,554000.000000000,291254.000000000
1694537089.692369,555000.000000000,330786.000000000
1694537089.752637,556000.000000000,354589.000000000
1694537089.812372,557000.000000000,288598.000000000
1694537089.872440,558000.000000000,280056.000000000
1694537089.932724,559000.000000000,286567.000000000
1694537089.992902,560000.000000000,292348.000000000
1694537090.053380,561000.000000000,283807.000000000
